,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
1120,18-05-2019 11.41,611866063,-4294327,2,106.8,-1.47,9836.23,59,8.822,41,16,152,0.026,51.28602094,-0.359946331,11153.58835,9.606903073,50,60,70,80,90,100,110,120,9.54,9.606903073,30.69255995,31.12455718,0.25,0.1932
1121,18-05-2019 11.41,611865325,-4295411,2,106.6,-1.53,9843.53,59,8.92,48,16,147,0.098,51.28595908,-0.360037191,11162.92856,9.340208412,50,60,70,80,90,100,110,120,7.3,9.340208412,17.97140716,29.42046261,-2.24,-0.266694661
1122,18-05-2019 11.41,611864607,-4296479,2,106.4,-1.7,9852.94,61,8.996,52,16,132,0.076,51.2858989,-0.36012671,11172.06859,9.140024255,50,60,70,80,90,100,110,120,9.41,9.140024255,29.86177441,28.17286796,2.11,-0.200184157
1123,18-05-2019 11.41,611863887,-4297506,2,106.2,-1.98,9862.33,58,9.055,45,16,131,0.059,51.28583855,-0.360212792,11181.06143,8.992846438,50,60,70,80,90,100,110,120,9.39,8.992846438,29.73497296,27.27286221,-0.02,-0.147177817
1124,18-05-2019 11.41,611863192,-4298597,2,106,-2.41,9870.7,55,9.091,43,16,146,0.036,51.2857803,-0.360304238,11190.13912,9.077691728,50,60,70,80,90,100,110,120,8.37,9.077691728,23.62584114,27.78991536,-1.02,0.08484529
1125,18-05-2019 11.41,611862566,-4299853,2,105.8,-2.66,9880.55,55,9.191,47,16,153,0.1,51.28572783,-0.360409515,11199.50105,9.361923842,50,60,70,80,90,100,110,120,9.85,9.361923842,32.71966318,29.55742329,1.48,0.284232114
1126,18-05-2019 11.41,611862006,-4301208,2,105.6,-2.66,9891.71,57,9.204,48,16,149,0.013,51.28568089,-0.36052309,11208.96834,9.467289599,50,60,70,80,90,100,110,120,11.16,9.467289599,42.00149535,30.22648786,1.31,0.105365757
1127,18-05-2019 11.41,611861479,-4302577,2,105.6,-2.38,9901.38,55,9.222,48,16,180,0.018,51.28563671,-0.360637838,11218.33901,9.370674971,50,60,70,80,90,100,110,120,9.67,9.370674971,31.53474413,29.61270717,-1.49,-0.096614628
1128,18-05-2019 11.41,611860973,-4303946,2,105.6,-1.83,9908.96,56,9.274,47,16,190,0.052,51.2855943,-0.360752586,11227.6086,9.269588012,50,60,70,80,90,100,110,120,7.58,9.269588012,19.3764751,28.97725402,-2.09,-0.10108696
1129,18-05-2019 11.41,611860479,-4305328,2,105.6,-1.37,9918.74,58,9.238,46,16,208,-0.036,51.28555289,-0.360868424,11236.88751,9.278911865,50,60,70,80,90,100,110,120,9.78,9.278911865,32.2562646,29.03557712,2.2,0.009323854
1130,18-05-2019 11.41,611859972,-4306742,2,105.4,-1.05,9927.78,61,9.253,39,16,235,0.015,51.2855104,-0.360986944,11246.38851,9.501000112,50,60,70,80,90,100,110,120,9.04,9.501000112,27.55961995,30.44212815,-0.74,0.222088247
1131,18-05-2019 11.41,611859458,-4308171,2,105.4,-0.67,9937.53,62,9.145,51,16,221,-0.108,51.28546732,-0.361106722,11255.99783,9.609321399,50,60,70,80,90,100,110,120,9.75,9.609321399,32.05867692,31.140229,0.71,0.108321287
1132,18-05-2019 11.41,611858961,-4309563,2,105.4,-0.23,9946.62,60,9.105,50,16,217,-0.04,51.28542566,-0.361223398,11265.34125,9.343416674,50,60,70,80,90,100,110,120,9.09,9.343416674,27.8653261,29.44067731,-0.66,-0.265904724
1133,18-05-2019 11.41,611858478,-4310921,2,105.4,0,9956.29,61,9.042,48,16,213,-0.063,51.28538517,-0.361337224,11274.44787,9.106622259,50,60,70,80,90,100,110,120,9.67,9.106622259,31.53474413,27.96733009,0.58,-0.236794416
1134,18-05-2019 11.41,611858028,-4312319,2,105.6,0,9965.39,60,9.053,49,16,193,0.011,51.28534745,-0.361454403,11283.61314,9.165267648,50,60,70,80,90,100,110,120,9.1,9.165267648,27.92666967,28.32870143,-0.57,0.05864539
1135,18-05-2019 11.41,611857610,-4313733,2,105.8,0.1,9975.13,60,8.953,49,16,182,-0.1,51.28531242,-0.361572923,11292.73006,9.116922043,50,60,70,80,90,100,110,120,9.74,9.116922043,31.99294925,28.03062916,0.64,-0.048345605
1136,18-05-2019 11.41,611857210,-4315128,2,106,0.54,9984.56,62,8.696,46,16,215,-0.257,51.28527889,-0.361689851,11301.67578,8.945711897,50,60,70,80,90,100,110,120,9.43,8.945711897,29.98884564,26.9877189,-0.31,-0.171210146
1137,18-05-2019 11.41,611856838,-4316496,2,106.2,1.27,9993.94,71,8.505,46,16,265,-0.191,51.28524771,-0.361804515,11310.37136,8.695582099,50,60,70,80,90,100,110,120,9.38,8.695582099,29.67167341,25.4996185,-0.05,-0.250129799
1138,18-05-2019 11.41,611856483,-4317780,2,106.6,1.94,10002.31,68,8.403,47,16,297,-0.102,51.28521795,-0.361912139,11318.55487,8.183510189,50,60,70,80,90,100,110,120,8.37,8.183510189,23.62584114,22.5847672,-1.01,-0.51207191
1139,18-05-2019 11.41,611856153,-4319011,2,106.8,2.59,10009.58,68,8.205,48,16,287,-0.198,51.28519029,-0.36201532,11326.3621,7.807230806,50,60,70,80,90,100,110,120,7.27,7.807230806,17.82400048,20.55561149,-1.1,-0.376279382
1140,18-05-2019 11.41,611855863,-4320192,2,107.2,3.21,10016.94,67,7.97,48,16,249,-0.235,51.28516599,-0.36211431,11333.75808,7.395980696,50,60,70,80,90,100,110,120,7.36,7.395980696,18.26804161,18.44709147,0.09,-0.41125011
1141,18-05-2019 11.41,611855565,-4321313,2,107.6,3.73,10026.42,64,7.708,48,16,287,-0.262,51.28514101,-0.362208271,11340.85849,7.100406989,50,60,70,80,90,100,110,120,9.48,7.100406989,30.30770407,17.00211107,2.12,-0.295573707
1142,18-05-2019 11.41,611855255,-4322373,2,108,4.03,10034.86,62,7.627,48,16,281,-0.081,51.28511502,-0.36229712,11347.67969,6.821199872,50,60,70,80,90,100,110,120,8.44,6.821199872,24.02266896,15.69126344,-1.04,-0.279207117
1143,18-05-2019 11.41,611854931,-4323454,2,108.4,3.86,10042.05,61,7.682,48,16,296,0.055,51.28508787,-0.362387728,11354.66736,6.987678954,50,60,70,80,90,100,110,120,7.19,6.987678954,17.43388369,16.46653608,-1.25,0.166479083
1144,18-05-2019 11.41,611854585,-4324624,2,108.6,3.74,10049.4,59,7.54,49,16,334,-0.142,51.28505887,-0.362485796,11362.21162,7.544257733,50,60,70,80,90,100,110,120,7.35,7.544257733,18.21843391,19.19417264,0.16,0.556578779
1145,18-05-2019 11.41,611854247,-4325795,2,109,3.84,10055.69,61,7.364,49,16,297,-0.176,51.28503053,-0.362583948,11369.72961,7.517984804,50,60,70,80,90,100,110,120,6.29,7.517984804,13.3425136,19.06071775,-1.06,-0.026272929
1146,18-05-2019 11.41,611853910,-4326886,2,109.4,4.01,10063.03,60,7.236,49,16,293,-0.128,51.28500229,-0.362675395,11376.82273,7.093117782,50,60,70,80,90,100,110,120,7.34,7.093117782,18.16889367,16.96722059,1.05,-0.424867022
1147,18-05-2019 11.41,611853572,-4327958,2,109.8,4.44,10070.39,58,7.148,49,16,312,-0.088,51.28497396,-0.362765249,11383.8209,6.998177406,50,60,70,80,90,100,110,120,7.36,6.998177406,18.26804161,16.51605266,0.02,-0.094940376
1148,18-05-2019 11.41,611853224,-4329046,2,110.2,5.26,10077.7,61,7.042,53,16,268,-0.106,51.28494479,-0.362856444,11390.94444,7.123540523,50,60,70,80,90,100,110,120,7.31,7.123540523,18.02067761,17.11307926,-0.05,0.125363117
1149,18-05-2019 11.41,611852840,-4330129,2,110.4,5.72,10085.02,60,6.971,55,16,325,-0.071,51.2849126,-0.36294722,11398.20152,7.257075147,50,60,70,80,90,100,110,120,7.32,7.257075147,18.07001552,17.76068059,0.01,0.133534624
1150,18-05-2019 11.41,611852417,-4331214,2,110.8,5.64,10092.35,73,6.936,55,16,339,-0.035,51.28487715,-0.363038164,11405.65447,7.452952992,50,60,70,80,90,100,110,120,7.33,7.452952992,18.11942087,18.73238726,0.01,0.195877845
1151,18-05-2019 11.41,611851980,-4332282,2,111.2,5.52,10099.63,72,6.964,53,16,313,0.028,51.28484052,-0.363127682,11413.09414,7.43967099,50,60,70,80,90,100,110,120,7.28,7.43967099,17.87306859,18.6656803,-0.05,-0.013282003
1152,18-05-2019 11.41,611851535,-4333303,2,111.6,5.23,10106.14,73,6.914,51,16,283,-0.05,51.28480322,-0.363213262,11420.34847,7.254331004,50,60,70,80,90,100,110,120,6.51,7.254331004,14.2921755,17.74725131,-0.77,-0.185339986
1153,18-05-2019 11.41,611851076,-4334257,2,111.8,5.12,10113.33,72,6.748,48,16,295,-0.166,51.28476474,-0.363293225,11427.36475,7.016280219,50,60,70,80,90,100,110,120,7.19,7.016280219,17.43388369,16.60161029,0.68,-0.238050785
1154,18-05-2019 11.41,611850554,-4335154,2,112.2,4.89,10121.07,71,6.744,47,16,321,-0.004,51.28472099,-0.363368411,11434.507,7.142241657,50,60,70,80,90,100,110,120,7.74,7.142241657,20.20311262,17.20304971,0.55,0.125961438
1155,18-05-2019 11.41,611849990,-4336012,2,112.4,4.26,10126.69,70,6.797,51,16,270,0.053,51.28467372,-0.363440327,11441.76289,7.255893535,50,60,70,80,90,100,110,120,5.62,7.255893535,10.65145641,17.75489739,-2.12,0.113651878
1156,18-05-2019 11.41,611849425,-4336835,2,112.6,3.87,10132.87,71,6.839,51,16,263,0.042,51.28462636,-0.36350931,11448.88657,7.123679719,50,60,70,80,90,100,110,120,6.18,7.123679719,12.87992439,17.11374805,0.56,-0.132213816
1157,18-05-2019 11.41,611848847,-4337635,2,113,3.76,10141.96,72,6.96,50,16,233,0.121,51.28457791,-0.363576366,11456.01181,7.12524525,50,60,70,80,90,100,110,120,9.09,7.12524525,27.8653261,17.12127086,2.91,0.001565532
1158,18-05-2019 11.42,611848247,-4338408,2,113,3.4,10147.53,72,6.929,50,16,235,-0.031,51.28452762,-0.363641158,11463.19354,7.181725324,50,60,70,80,90,100,110,120,5.57,7.181725324,10.46277181,17.39377889,-3.52,0.056480074
1159,18-05-2019 11.42,611847636,-4339148,2,113.2,3.18,10153.17,71,6.885,50,16,268,-0.044,51.28447641,-0.363703184,11470.33761,7.144067863,50,60,70,80,90,100,110,120,5.64,7.144067863,10.72740239,17.21184816,0.07,-0.037657461
1160,18-05-2019 11.42,611847029,-4339892,2,113.4,3.42,10161.54,71,6.964,49,16,264,0.079,51.28442553,-0.363765545,11477.46616,7.12855151,50,60,70,80,90,100,110,120,8.37,7.12855151,23.62584114,17.13716379,2.73,-0.015516353
1161,18-05-2019 11.42,611846417,-4340655,2,113.4,3.21,10169.14,74,7.052,49,16,221,0.088,51.28437423,-0.363829499,11484.69933,7.2331699,50,60,70,80,90,100,110,120,7.6,7.2331699,19.47886053,17.64386378,-0.77,0.10461839
1162,18-05-2019 11.42,611845792,-4341420,2,113.6,2.61,10176.2,73,7.052,53,16,190,0,51.28432184,-0.363893621,11492.03551,7.336180877,50,60,70,80,90,100,110,120,7.06,7.336180877,16.80915049,18.14999144,-0.54,0.103010978
1163,18-05-2019 11.42,611845158,-4342192,2,113.8,2.33,10183.77,75,7.071,54,16,224,0.019,51.2842687,-0.363958329,11499.46313,7.427617334,50,60,70,80,90,100,110,120,7.57,7.427617334,19.32538356,18.60524552,0.51,0.091436457
1164,18-05-2019 11.42,611844537,-4342978,2,114,2.15,10190,75,7.127,53,16,217,0.056,51.28421665,-0.364024211,11506.8451,7.381973131,50,60,70,80,90,100,110,120,6.23,7.381973131,13.0891805,18.37728217,-1.34,-0.045644203
1165,18-05-2019 11.42,611843922,-4343810,2,114,2,10197.07,72,7.236,55,16,216,0.109,51.2841651,-0.364093948,11514.35367,7.508568142,50,60,70,80,90,100,110,120,7.07,7.508568142,16.85680221,19.0129986,0.84,0.126595012
1166,18-05-2019 11.42,611843300,-4344690,2,114,1.86,10205.51,69,7.362,52,16,205,0.126,51.28411297,-0.364167709,11522.09469,7.741017907,50,60,70,80,90,100,110,120,8.44,7.741017907,24.02266896,20.20842689,1.37,0.232449764
1167,18-05-2019 11.42,611842665,-4345586,2,114.2,1.58,10213.89,69,7.484,51,16,229,0.122,51.28405974,-0.364242811,11529.98826,7.893576891,50,60,70,80,90,100,110,120,8.38,7.893576891,23.68232848,21.012806,-0.06,0.152558984
1168,18-05-2019 11.42,611842002,-4346469,2,114.2,1.24,10222.25,70,7.633,51,16,236,0.149,51.28400417,-0.364316823,11538.03064,8.042375654,50,60,70,80,90,100,110,120,8.36,8.042375654,23.56942124,21.81248136,-0.02,0.148798763
1169,18-05-2019 11.42,611841323,-4347318,2,114.2,0.83,10230.6,72,7.769,51,16,166,0.136,51.28394726,-0.364387985,11546.06456,8.033922982,50,60,70,80,90,100,110,120,8.35,8.033922982,23.51306879,21.76665488,-0.01,-0.008452672
1170,18-05-2019 11.42,611840639,-4348130,2,114.2,0.3,10238.8,73,7.896,51,16,156,0.127,51.28388993,-0.364456046,11554.00481,7.940246203,50,60,70,80,90,100,110,120,8.2,7.940246203,22.67587572,21.26200916,-0.15,-0.093676779
1171,18-05-2019 11.42,611839923,-4348922,2,114,0,10247.14,68,7.993,48,16,176,0.097,51.28382991,-0.364522431,11562.11955,8.114742604,50,60,70,80,90,100,110,120,8.34,8.114742604,23.45678378,22.20679385,0.14,0.174496402
1172,18-05-2019 11.42,611839167,-4349716,2,114,0,10254.75,65,8.068,47,16,191,0.075,51.28376654,-0.364588983,11570.54995,8.43039927,50,60,70,80,90,100,110,120,7.61,8.43039927,19.53015441,23.96804716,-0.73,0.315656666
1173,18-05-2019 11.42,611838441,-4350557,2,114,0,10262.02,66,8.178,51,16,198,0.11,51.28370569,-0.364659475,11578.90584,8.355895718,50,60,70,80,90,100,110,120,7.27,8.355895718,17.82400048,23.54628444,-0.34,-0.074503552
1174,18-05-2019 11.42,611837724,-4351473,2,114,0,10270.4,67,8.212,53,16,198,0.034,51.28364559,-0.364736253,11587.45985,8.554005997,50,60,70,80,90,100,110,120,8.38,8.554005997,23.68232848,24.67603992,1.11,0.198110279
1175,18-05-2019 11.42,611837010,-4352405,2,114,0,10278.77,67,8.26,51,16,196,0.048,51.28358575,-0.364814373,11596.05072,8.590866285,50,60,70,80,90,100,110,120,8.37,8.590866285,23.62584114,24.88916244,-0.01,0.036860288
1176,18-05-2019 11.42,611836312,-4353376,2,114,0,10287.13,69,8.358,50,16,165,0.098,51.28352724,-0.364895761,11604.6741,8.623380143,50,60,70,80,90,100,110,120,8.36,8.623380143,23.56942124,25.07791502,-0.01,0.032513859
1177,18-05-2019 11.42,611835645,-4354400,2,113.8,0,10295.5,67,8.34,53,16,174,-0.018,51.28347133,-0.364981592,11613.29269,8.618596201,50,60,70,80,90,100,110,120,8.37,8.618596201,23.62584114,25.05009808,0.01,-0.004783942
1178,18-05-2019 11.42,611835001,-4355429,2,113.8,0,10303.88,68,8.347,52,16,206,0.007,51.28341735,-0.365067841,11621.77855,8.48586008,50,60,70,80,90,100,110,120,8.38,8.48586008,23.68232848,24.28444019,0.01,-0.132736122
1179,18-05-2019 11.42,611834383,-4356472,2,113.8,0,10312.25,70,8.382,50,16,233,0.035,51.28336555,-0.365155265,11630.15384,8.375285755,50,60,70,80,90,100,110,120,8.37,8.375285755,23.62584114,23.65569056,-0.01,-0.110574324
1180,18-05-2019 11.42,611833773,-4357561,2,114,0,10319.99,69,8.319,50,16,253,-0.063,51.28331442,-0.365246544,11638.67587,8.522026631,50,60,70,80,90,100,110,120,7.74,8.522026631,20.20311262,24.49188082,-0.63,0.146740876
1181,18-05-2019 11.42,611833175,-4358684,2,114,0,10328.09,70,8.485,49,16,205,0.166,51.2832643,-0.365340672,11647.27364,8.597769196,50,60,70,80,90,100,110,120,8.1,8.597769196,22.12617796,24.92917626,0.36,0.075742564
1182,18-05-2019 11.42,611832597,-4359820,2,114.4,0.15,10339.41,68,8.545,49,16,213,0.06,51.28321585,-0.365435891,11655.81041,8.536779836,50,60,70,80,90,100,110,120,11.32,8.536779836,43.2144726,24.57675418,3.22,-0.06098936
1183,18-05-2019 11.42,611832032,-4360958,2,114.4,0.7,10347.79,91,8.326,47,16,176,-0.219,51.28316849,-0.365531277,11664.28039,8.469976462,50,60,70,80,90,100,110,120,8.38,8.469976462,23.68232848,24.19361528,-2.94,-0.066803374
1184,18-05-2019 11.42,611831478,-4362087,2,114.4,1.2,10356.16,76,8.249,40,16,234,-0.077,51.28312206,-0.365625909,11672.64568,8.365283848,50,60,70,80,90,100,110,120,8.37,8.365283848,23.62584114,23.59922425,-0.01,-0.104692614
1185,18-05-2019 11.42,611830918,-4363217,2,114.6,1.4,10364.53,76,8.25,50,16,221,0.001,51.28307512,-0.365720624,11681.05017,8.404489927,50,60,70,80,90,100,110,120,8.37,8.404489927,23.62584114,23.82095043,1.82E-12,0.039206079
1186,18-05-2019 11.42,611830353,-4364347,2,114.6,1.53,10372.9,77,8.281,53,16,177,0.031,51.28302776,-0.36581534,11689.48368,8.433514531,50,60,70,80,90,100,110,120,8.37,8.433514531,23.62584114,23.98576412,-1.82E-12,0.029024604
1187,18-05-2019 11.42,611829766,-4365457,2,114.6,1.43,10380.52,75,8.306,50,16,156,0.025,51.28297856,-0.365908379,11697.95736,8.473684947,50,60,70,80,90,100,110,120,7.62,8.473684947,19.58151574,24.21480572,-0.75,0.040170416
1188,18-05-2019 11.42,611829154,-4366590,2,114.6,0.94,10388.32,70,8.342,50,16,178,0.036,51.28292726,-0.366003346,11706.68436,8.726996684,50,60,70,80,90,100,110,120,7.8,8.726996684,20.51755323,25.68419658,0.18,0.253311738
1189,18-05-2019 11.42,611828538,-4367806,2,114.4,0.29,10397.22,69,8.284,53,16,167,-0.058,51.28287563,-0.36610527,11715.80648,9.122118148,50,60,70,80,90,100,110,120,8.9,9.122118148,26.71261327,28.06258986,1.1,0.395121464
1190,18-05-2019 11.42,611827917,-4369069,2,114.4,0,10405.1,71,8.424,53,16,158,0.14,51.28282358,-0.366211133,11725.17184,9.365363052,50,60,70,80,90,100,110,120,7.88,9.365363052,20.94058444,29.5791438,-1.02,0.243244905
1191,18-05-2019 11.42,611827306,-4370319,2,114.2,-0.17,10414.73,69,8.745,52,16,129,0.321,51.28277237,-0.366315907,11734.42007,9.248227546,50,60,70,80,90,100,110,120,9.63,9.248227546,31.27439648,28.84385986,1.75,-0.117135506
1192,18-05-2019 11.42,611826750,-4371500,2,114,-0.81,10423.93,69,9.01,51,16,96,0.265,51.28272576,-0.366414897,11743.03713,8.617062389,50,60,70,80,90,100,110,120,9.2,8.617062389,28.54381501,25.04118277,-0.43,-0.631165157
1193,18-05-2019 11.42,611826200,-4372669,2,114,-1.32,10434.4,70,9.073,48,16,135,0.063,51.28267966,-0.366512882,11751.56468,8.52754653,50,60,70,80,90,100,110,120,10.47,8.52754653,36.96832102,24.52361892,1.27,-0.089515859
1194,18-05-2019 11.42,611825606,-4373873,2,113.8,-1.28,10443.96,71,9.106,46,16,150,0.033,51.28262987,-0.3666138,11760.50416,8.939478089,50,60,70,80,90,100,110,120,9.56,8.939478089,30.82138482,26.95011929,-0.91,0.411931559
1195,18-05-2019 11.42,611824984,-4375076,2,113.8,-1.22,10453.17,67,9.138,52,16,144,0.032,51.28257774,-0.366714634,11769.60307,9.098913527,50,60,70,80,90,100,110,120,9.21,9.098913527,28.60590051,27.92000159,-0.35,0.159435438
1196,18-05-2019 11.42,611824337,-4376313,2,113.6,-1.3,10461.83,66,9.247,50,15,205,0.109,51.28252351,-0.366818318,11779.00337,9.400295954,50,60,70,80,90,100,110,120,8.66,9.400295954,25.2913579,29.80021636,-0.55,0.301382427
1197,18-05-2019 11.42,611823678,-4377569,2,113.4,-1.38,10470.01,65,9.27,50,15,208,0.023,51.28246827,-0.366923595,11788.5604,9.557030004,50,60,70,80,90,100,110,120,8.18,9.557030004,22.56539659,30.8022373,-0.48,0.15673405
1198,18-05-2019 11.42,611823032,-4378822,2,113.2,-1.46,10479.48,66,9.27,50,15,186,0,51.28241412,-0.36702862,11798.02652,9.466120993,50,60,70,80,90,100,110,120,9.47,9.466120993,30.24379749,30.21902624,1.29,-0.090909011
1199,18-05-2019 11.42,611822362,-4380078,2,113,-1.62,10488.78,65,9.345,50,15,202,0.075,51.28235796,-0.367133897,11807.64977,9.623252505,50,60,70,80,90,100,110,120,9.3,9.623252505,29.16770511,31.23058549,-0.17,0.157131512
1200,18-05-2019 11.42,611821714,-4381315,2,113,-1.84,10499.28,62,9.434,48,15,177,0.089,51.28230365,-0.367237581,11817.05607,9.406303984,50,60,70,80,90,100,110,120,10.5,9.406303984,37.18047737,29.83832108,1.2,-0.216948521
1201,18-05-2019 11.42,611821109,-4382610,2,112.8,-1.9,10507.39,62,9.356,52,15,171,-0.078,51.28225294,-0.367346127,11826.47888,9.422805721,50,60,70,80,90,100,110,120,8.11,9.422805721,22.18084422,29.94310528,-2.39,0.016501737
1202,18-05-2019 11.42,611820527,-4383933,2,112.8,-1.77,10518.73,63,9.322,50,15,202,-0.034,51.28220416,-0.367457019,11835.90804,9.42916099,50,60,70,80,90,100,110,120,11.34,9.42916099,43.36730881,29.98350952,3.23,0.006355269
1203,18-05-2019 11.42,611819982,-4385320,2,112.6,-1.54,10529.65,73,9.362,52,15,189,0.04,51.28215848,-0.367573276,11845.45693,9.548890899,50,60,70,80,90,100,110,120,10.92,9.548890899,40.21440433,30.74979509,-0.42,0.119729909
1204,18-05-2019 11.42,611819467,-4386767,2,112.6,-1.24,10539.08,72,9.319,55,15,159,-0.043,51.28211531,-0.367694562,11855.16249,9.705561332,50,60,70,80,90,100,110,120,9.43,9.705561332,29.98884564,31.76710804,-1.49,0.156670432
1205,18-05-2019 11.42,611818944,-4388199,2,112.4,-0.98,10548.46,72,9.309,55,15,143,-0.01,51.28207147,-0.367814591,11864.82954,9.667044246,50,60,70,80,90,100,110,120,9.38,9.667044246,29.67167341,31.51546912,-0.05,-0.038517086
1206,18-05-2019 11.42,611818421,-4389664,2,112.2,-0.95,10557.41,68,9.404,54,15,185,0.095,51.28202763,-0.367937386,11874.6632,9.833662221,50,60,70,80,90,100,110,120,8.95,9.833662221,27.01359808,32.61121175,-0.43,0.166617975
1207,18-05-2019 11.42,611817890,-4391198,2,112,-1.13,10567.88,69,9.478,53,15,152,0.074,51.28198313,-0.368065964,11884.88407,10.22086865,50,60,70,80,90,100,110,120,10.47,10.22086865,36.96832102,35.22994602,1.52,0.38720643
1208,18-05-2019 11.42,611817378,-4392754,2,111.8,-1.34,10577.72,69,9.616,53,15,150,0.138,51.28194021,-0.368196387,11895.13371,10.24964377,50,60,70,80,90,100,110,120,9.84,10.24964377,32.65326104,35.42859311,-0.63,0.02877512
1209,18-05-2019 11.42,611816874,-4394305,2,111.6,-1.6,10586.73,69,9.707,52,15,160,0.091,51.28189797,-0.36832639,11905.32299,10.18927518,50,60,70,80,90,100,110,120,9.01,10.18927518,27.37700563,35.01248581,-0.83,-0.060368592
1210,18-05-2019 11.42,611816322,-4395927,3,111.4,-1.88,10597.18,68,9.734,52,15,152,0.027,51.2818517,-0.368462345,11916.08779,10.76480324,50,60,70,80,90,100,110,120,10.45,10.76480324,36.82722068,39.07946014,1.44,0.575528059
1211,18-05-2019 11.42,611815774,-4397554,3,111.4,-1.99,10606.96,64,9.715,51,15,162,-0.019,51.28180576,-0.368598718,11926.86049,10.77269932,50,60,70,80,90,100,110,120,9.78,10.77269932,32.2562646,39.13681147,-0.67,0.007896084
1212,18-05-2019 11.42,611815266,-4399046,3,111.2,-1.94,10616.02,64,9.678,50,15,142,-0.037,51.28176318,-0.368723776,11936.76361,9.903117908,50,60,70,80,90,100,110,120,9.06,9.903117908,27.68170007,33.07350812,-0.72,-0.869581414
1213,18-05-2019 11.42,611814661,-4400446,3,111,-2,10626.49,64,9.69,49,15,157,0.012,51.28171247,-0.368841123,11946.68368,9.920067997,50,60,70,80,90,100,110,120,10.47,9.920067997,36.96832102,33.18682165,1.41,0.016950088
1214,18-05-2019 11.42,611813896,-4401793,3,110.8,-2.06,10636.21,64,9.725,48,15,190,0.035,51.28164835,-0.368954027,11957.29033,10.60665528,50,60,70,80,90,100,110,120,9.72,10.60665528,31.86169627,37.93964582,-0.75,0.686587286
1215,18-05-2019 11.42,611813121,-4403130,3,110.6,-1.9,10645.33,65,9.657,49,15,191,-0.068,51.28158339,-0.369066093,11967.91704,10.62670589,50,60,70,80,90,100,110,120,9.12,10.62670589,28.04955916,38.0832221,-0.6,0.020050609
1216,18-05-2019 11.42,611812313,-4404412,3,110.4,-1.67,10655.79,66,9.704,51,15,159,0.047,51.28151567,-0.369173549,11978.52691,10.60987154,50,60,70,80,90,100,110,120,10.46,10.60987154,36.89773713,37.96265818,1.34,-0.016834354
1217,18-05-2019 11.42,611811531,-4405660,3,110.4,-1.52,10666.25,64,9.803,54,15,134,0.099,51.28145012,-0.369278155,11988.82521,10.29829877,50,60,70,80,90,100,110,120,10.46,10.29829877,36.89773713,35.76575009,-1.82E-12,-0.311572771
1218,18-05-2019 11.43,611810815,-4406962,3,110.2,-1.32,10675.9,76,9.873,51,15,173,0.07,51.28139011,-0.369387288,11998.93197,10.10676215,50,60,70,80,90,100,110,120,9.65,10.10676215,31.40443541,34.44771774,-0.81,-0.191536616
1219,18-05-2019 11.43,611810148,-4408276,3,110.2,-1.16,10687.21,76,9.84,50,15,196,-0.033,51.2813342,-0.369497426,12008.79741,9.865443009,50,60,70,80,90,100,110,120,11.31,9.865443009,43.13815566,32.82234058,1.66,-0.241319142
1220,18-05-2019 11.43,611809488,-4409568,3,110,-1.21,10697.84,75,9.925,51,15,207,0.085,51.28127888,-0.36960572,12018.52221,9.72479755,50,60,70,80,90,100,110,120,10.63,9.72479755,38.10683613,31.89315631,-0.68,-0.14064546
1221,18-05-2019 11.43,611808842,-4410866,3,109.8,-1.33,10707.21,74,10.013,51,15,229,0.088,51.28122473,-0.369714517,12028.19235,9.670144562,50,60,70,80,90,100,110,120,9.37,9.670144562,29.6084413,31.535687,-1.26,-0.054652987
1222,18-05-2019 11.43,611808227,-4412183,2,109.8,-1.33,10716.77,76,9.934,52,15,189,-0.079,51.28117318,-0.369824907,12037.77383,9.581478599,50,60,70,80,90,100,110,120,9.56,9.581478599,30.82138482,30.96003416,0.19,-0.088665963
1223,18-05-2019 11.43,611807643,-4413518,2,109.8,-1.21,10726.02,74,9.703,51,15,199,-0.231,51.28112423,-0.369936805,12047.27112,9.497288445,50,60,70,80,90,100,110,120,9.25,9.497288445,28.85491696,30.41834771,-0.31,-0.084190155
1224,18-05-2019 11.43,611807083,-4414890,2,109.8,-0.9,10734.35,73,9.543,52,15,170,-0.16,51.28107729,-0.370051805,12056.82192,9.550794356,50,60,70,80,90,100,110,120,8.33,9.550794356,23.40056623,30.76205551,-0.92,0.053505911
1225,18-05-2019 11.43,611806499,-4416301,2,109.8,-0.33,10745.22,74,9.597,55,15,217,0.054,51.28102834,-0.370170074,12066.68557,9.863653428,50,60,70,80,90,100,110,120,10.87,9.863653428,39.84698364,32.81043378,2.54,0.312859072
1226,18-05-2019 11.43,611805923,-4417632,2,110,0,10756.46,72,9.551,49,15,217,-0.046,51.28098006,-0.370281637,12076.12116,9.435587207,50,60,70,80,90,100,110,120,11.24,9.435587207,42.60582565,30.02439252,0.37,-0.428066221
