,Unnamed: 0,time,distance,gap_distance,watts,watts_calc,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
233,350.5,350.5,3034.600427350428,3051.8360398860423,186.73789173789174,152.25071225071224,48.77635327635328,8.445726495726493,0.14183044831586922,0.1364468460563071,51.37243024786329,-2.372611085470084,16.804843304843306,78.79544159544149,81.08765589270584,-0.9901709401709401,3028.4519165450997,8.465791347804855,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.469943019943019,8.465791347804855,30.181556537653385,30.118897707502015,0.014814814814814297,0.014758498548470384
234,352.0,352.0,3047.0958865248235,3063.9896453900733,187.96028368794327,152.67801418439717,48.91205673758865,8.45432624113475,0.14163077300831894,0.13627033822158605,51.37248061418443,-2.3726576765957432,16.80141843971631,78.54524822695025,80.83412342882932,-0.9866666666666666,3040.943520987933,8.474626889570509,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.478865248226949,8.474626889570509,30.213376957392306,30.150237446017616,0.015177304964538748,0.015155021488232145
235,353.5,353.5,3059.6206214689278,3076.175423728816,188.94350282485877,153.08050847457628,49.048022598870055,8.46327683615819,0.14143861139344002,0.13609802366486856,51.37253030367236,-2.372705749999999,16.798022598870055,78.29717514124283,80.58227481032735,-0.981779661016949,3053.464027046471,8.483627883552987,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.487994350282486,8.483627883552987,30.24694732929955,30.183027694126444,0.014971751412429892,0.014911857493728548
236,355.0,355.0,3072.171589310831,3088.3919831223657,189.80450070323488,153.70604781997187,49.164556962025316,8.471870604781996,0.14126256373355944,0.13593924488534018,51.372579700421994,-2.3727552967651184,16.79465541490858,78.0520393811532,80.33169854076789,-0.9734177215189872,3066.0103445083923,8.490727185629392,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.495218002812939,8.490727185629392,30.26745162052191,30.202823370553862,0.01392405063291088,0.013838801815423457
237,356.5,356.5,3084.7396358543433,3100.6306722689105,190.890756302521,153.96218487394958,49.25910364145658,8.4781512605042,0.1411076344205472,0.13579422019313445,51.372628931372596,-2.3728061400560208,16.791316526610643,77.81008403361334,80.08241472562867,-0.9656862745098037,3078.5734698997762,8.494896763237403,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.499439775910364,8.494896763237403,30.26822475379997,30.203404324620895,0.012885154061624396,0.012903908581882038
238,358.0,358.0,3097.3168758716893,3112.8853556485387,192.14644351464435,154.34309623430963,49.36122733612273,8.481589958158995,0.14098345950569183,0.1356623038478043,51.37267800278945,-2.3728581492329135,16.788005578800558,77.5715481171547,79.83451511841746,-0.9536959553695953,3091.1454879879,8.496744874892375,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.50139470013947,8.496744874892375,30.255040962925914,30.18972867039618,0.012412831241283884,0.012386871134244496
239,359.5,359.5,3109.8986111111126,3125.1554166666697,192.99166666666667,154.83055555555555,49.459722222222226,8.483194444444443,0.14089587630162798,0.1355410656962669,51.37272687638893,-2.37291126111111,16.78472222222222,77.33749999999989,79.58822435201904,-0.9374999999999999,3103.721929131011,8.497125078785508,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.501805555555555,8.497125078785508,30.232941239558713,30.167620628979215,0.01166666666666616,0.01161441323538889
240,361.0,361.0,3122.4785615491014,3137.443845089906,193.12448132780082,155.94467496542185,49.44121715076072,8.482987551867218,0.14084967919051658,0.13544501181891092,51.37277558367916,-2.3729653513139684,16.78146611341632,77.10982019363752,79.34394179882501,-0.9099585062240662,3116.2960343008285,8.494701541338815,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.499585062240664,8.494701541338815,30.196551207219883,30.130306984720253,0.010235131396957878,0.010151855144770608
241,362.5,362.5,3135.0413223140504,3149.7378787878824,193.6694214876033,156.6969696969697,49.515151515151516,8.478787878787879,0.14084223810484933,0.1353726266152658,51.37282409228654,-2.3730201997245164,16.77823691460055,76.88953168044067,79.10232682560495,-0.8815426997245177,3128.852896751459,8.487172702450062,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.492011019283746,8.487172702450062,30.13371050009997,30.06785352437532,0.009090909090909592,0.00908909440410625
242,364.0,364.0,3147.581481481482,3162.0262002743516,194.65843621399176,157.08230452674897,49.598079561042525,8.47119341563786,0.14087161531843723,0.13532617815993161,51.37287248422501,-2.3730756570644704,16.775034293552814,76.67517146776396,78.86414299469291,-0.8578875171467762,3141.3870626824487,8.478790055839818,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.483676268861453,8.478790055839818,30.067760189667457,30.001895303632377,0.008641975308642224,0.008570051492401925
243,365.5,365.5,3160.098087431695,3174.309426229512,195.57103825136613,157.90027322404373,49.67622950819672,8.46311475409836,0.14093095119113414,0.13530047691313454,51.37292087704923,-2.3731315997267743,16.77185792349727,76.46693989071028,78.62996507743104,-0.8310109289617484,3153.897301524704,8.470376463851625,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.475409836065573,8.470376463851625,30.002332027249977,29.93600715348535,0.008879781420765027,0.008788052908680758
244,367.0,367.0,3172.58993197279,3186.5848979591874,196.61904761904762,158.45986394557823,49.751020408163264,8.454557823129251,0.14101650930153764,0.13528447614612898,51.37296928571433,-2.3731879891156447,16.768707482993197,76.26448979591827,78.40026190638864,-0.8059863945578228,3166.3829936355246,8.461514217095825,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.466394557823127,8.461514217095825,29.933932533533035,29.868438077240906,0.008571428571427581,0.008600108686430782
245,368.5,368.5,3185.0571815718167,3198.855555555559,197.22222222222223,159.2439024390244,49.82113821138211,8.44579945799458,0.14112012373962782,0.13528353258739195,51.37301773848243,-2.3732447764227627,16.76558265582656,76.06829268292672,78.17541601263507,-0.7768292682926827,3178.844071772861,8.452789527045736,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.457723577235772,8.452789527045736,29.86724067727559,29.80169896441211,0.008672086720866716,0.008650890935574269
246,370.0,370.0,3197.4971659919033,3211.118893387318,196.8569500674764,159.6153846153846,49.8421052631579,8.436437246963562,0.14123136554103569,0.1352861260841964,51.37306626585699,-2.3733018488528996,16.762483130904183,75.87827260458829,77.95582114566476,-0.7464237516869094,3191.2776229482192,8.441476370466546,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.44642375168691,8.441476370466546,29.79067587663804,29.725188026814475,0.00661268556005349,0.006667217996591753
247,371.5,371.5,3209.8983870967745,3223.363844086025,197.58602150537635,160.5255376344086,49.86021505376344,8.424193548387096,0.14134260351499003,0.13528852146953393,51.373114807795744,-2.3733590631720416,16.759408602150536,75.69462365591389,77.74173463133303,-0.7135752688172042,3203.67247020462,8.42824301913896,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.433198924731181,8.42824301913896,29.706963903618934,29.64166072592561,0.00739247311827957,0.007464848146919051
248,373.0,373.0,3222.2698795180722,3235.597991967875,198.28647925033468,161.10843373493975,49.91967871485944,8.412449799196786,0.14145678542223086,0.1353055656833466,51.373163443105796,-2.373416461847388,16.75635876840696,75.51673360107087,77.5334528452332,-0.6848728246318608,3216.0376635444427,8.418503966082973,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.42342704149933,8.418503966082973,29.636416113001996,29.5714280643783,0.008032128514056224,0.008074173375132172
249,374.5,374.5,3234.6154666666666,3247.8269333333374,198.696,162.08133333333333,49.98533333333334,8.4028,0.1415552180266385,0.13531559430670637,51.3732121866667,-2.373474086666665,16.753333333333334,75.3455999999999,77.33119860374474,-0.6564,3228.376899866974,8.409558528392882,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.414533333333333,8.409558528392882,29.56978709758919,29.50475193031206,0.008666666666666666,0.008620470773273457
250,376.0,376.0,3246.937583001328,3260.0435590969496,198.8539176626826,162.00531208499336,50.04249667994688,8.394023904382468,0.1415979661938655,0.13530489888055258,51.373261041168696,-2.3735319774236374,16.750332005312085,75.17901726427614,77.13505408632417,-0.6419654714475432,3240.6928276042554,8.400709146691987,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.405577689243028,8.400709146691987,29.503111252447802,29.43869019478894,0.00796812749003984,0.007966184670811702
251,377.5,377.5,3259.2357142857145,3272.245634920639,200.03439153439155,162.4537037037037,50.111111111111114,8.385449735449734,0.14161370787746713,0.13528150578142364,51.373309989418026,-2.37359014153439,16.747354497354497,75.01613756613747,76.94467347401714,-0.6235449735449736,3252.984880189627,8.392766824183472,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.397619047619047,8.392766824183472,29.44096593501031,29.37679818713405,0.008994708994709236,0.009020787800166366
252,379.0,379.0,3271.522397891964,3284.4470355731264,201.51383399209487,163.0843214756258,50.22529644268775,8.379314888010539,0.1416038911405262,0.1352484702275637,51.373359121212154,-2.3736486745718035,16.744400527009223,74.85797101449266,76.75983541744509,-0.6090909090909091,3265.2653996772783,8.38965137503645,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.39459815546772,8.38965137503645,29.402358695647816,29.337847565475787,0.010540184453227932,0.010469256001425698
253,380.5,380.5,3283.8062992125997,3296.6538057742823,202.1784776902887,163.43700787401573,50.32020997375328,8.376902887139106,0.1415782608438465,0.13519079605511633,51.37340850524938,-2.3737076286089223,16.741469816272964,74.70341207349072,76.58037285314816,-0.5967191601049869,3277.5430967978577,8.388054260813949,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.392913385826771,8.388054260813949,29.37088872197794,29.306992783126148,0.010236220472441184,0.01030506703598808
254,382.0,382.0,3296.0843137254915,3308.8626143790884,202.60522875816994,163.7058823529412,50.402614379084966,8.374640522875815,0.1415547183546875,0.1351281862265952,51.373458047058854,-2.373767083660129,16.73856209150327,74.55241830065351,76.40602856997958,-0.583921568627451,3289.8148777105803,8.384646757807538,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.389542483660131,8.384646757807538,29.33080921972234,29.266865209963168,0.009673202614379798,0.009673393617072031
255,383.5,383.5,3308.3515625000014,3321.0739583333366,202.72395833333334,164.2578125,50.450520833333336,8.370833333333332,0.14154356783980532,0.13507568501104786,51.373507714843775,-2.373826979166665,16.735677083333332,74.40546874999991,76.23660817948026,-0.5600260416666668,3302.076240087748,8.379608812061077,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.384375,8.379608812061077,29.282163997255452,29.219007502509275,0.008723958333333096,0.008688693019979135
256,385.0,385.0,3320.601815823607,3333.286770428019,203.82879377431905,165.02204928664074,50.539559014267184,8.365239948119324,0.1415411972024672,0.13503215863127485,51.37355765758757,-2.3738866653696475,16.732814526588847,74.26511024643312,76.07207930785599,-0.5367055771725034,3314.320769398808,8.373014596211496,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.37782101167315,8.373014596211496,29.22713945693422,29.16395500678657,0.008819714656289588,0.008657513279289226
257,386.5,386.5,3332.8369509043937,3345.4957364341126,204.81007751937983,165.45348837209303,50.633074935400515,8.359173126614985,0.1415409017717664,0.13498790193946658,51.37360792377263,-2.3739460245478017,16.72997416020672,74.12894056847537,75.91234339989438,-0.5198966408268735,3326.550212708872,8.367640645354971,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.37235142118863,8.367640645354971,29.177316821672854,29.114739933002095,0.00904392764857881,0.009023716641721117
258,388.0,388.0,3345.059974259975,3357.701158301162,205.7052767052767,165.74388674388675,50.73359073359073,8.354054054054052,0.14153423739699733,0.13493383474058807,51.37365852638355,-2.3740051634491617,16.727155727155726,73.99665379665372,75.75717887395966,-0.5073359073359075,3338.76760018685,8.36311112638708,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.367824967824967,8.36311112638708,29.13218879137836,29.069751100288908,0.009523809523809056,0.00951621728824064
259,389.5,389.5,3357.274230769232,3369.9085897435934,206.61153846153846,166.39743589743588,50.83589743589744,8.349999999999998,0.14151590169389935,0.13485577049240846,51.37370949615388,-2.3740640448717927,16.724358974358974,73.86794871794864,75.60635101476701,-0.4880769230769233,3350.9762978725907,8.359583213598945,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.364230769230769,8.359583213598945,29.091822257287287,29.02985825013299,0.009615384615384616,0.00959270152688637
260,391.0,391.0,3369.4796934865913,3382.1272030651376,207.4712643678161,167.18646232439335,50.94508301404853,8.3463601532567,0.1414865297278165,0.13475689517438902,51.373760827586246,-2.374122676883778,16.721583652618136,73.74508301404845,75.45975229831772,-0.46015325670498103,3363.176327764649,8.35569598912566,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.360280970625798,8.35569598912566,29.049848431490013,28.988341787101415,0.009323116219668175,0.00932597100571392
261,392.5,392.5,3381.6767175572536,3394.3629770992407,208.14503816793894,168.5623409669211,51.05470737913486,8.342748091603049,0.141448252099485,0.13464716409092298,51.37381252417306,-2.3741809821882933,16.71882951653944,73.62977099236633,75.31768725014636,-0.4296437659033081,3375.3679157601405,8.35229879451469,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.356870229007633,8.35229879451469,29.010735027147682,28.94944954075868,0.009541984732824428,0.009626396784064238
262,394.0,394.0,3393.86844106464,3406.6162230671775,208.83903675538656,169.8212927756654,51.14068441064639,8.339923954372619,0.141402742398192,0.1345417981197689,51.37386461216734,-2.374238934093788,16.716096324461343,73.5214195183776,75.18043941032202,-0.40519645120405595,3387.554270552618,8.350108765779316,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.354752851711027,8.350108765779316,28.978467205696166,28.916933056767217,0.010139416983523447,0.01006163719157669
263,395.5,395.5,3406.0579545454557,3418.879797979802,209.3800505050505,170.3181818181818,51.22979797979798,8.338131313131308,0.14134849409616596,0.13444592621957732,51.37391711489903,-2.374296517676766,16.713383838383837,73.4179292929292,75.04815768723795,-0.3910353535353537,3399.7384718796234,8.348683362636187,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.353156565656565,8.348683362636187,28.949100863237472,28.888622796584468,0.009974747474748163,0.010114702939389267
264,397.0,397.0,3418.245911949686,3431.1515723270477,210.01761006289308,171.04654088050316,51.320754716981135,8.336855345911944,0.1412887771633521,0.13435581284508327,51.3739700339623,-2.374353715723269,16.71069182389937,73.3182389937106,74.92085078259551,-0.3754716981132077,3411.9211597323947,8.347556516961427,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.352075471698113,8.347556516961427,28.922679508588267,28.86210060917416,0.010314465408804803,0.010351691611660796
265,398.5,398.5,3430.432706766918,3443.4303258145396,210.58646616541353,171.2017543859649,51.41228070175438,8.33571428571428,0.1412295077623952,0.1342626040030469,51.37402336716795,-2.3744104862155373,16.708020050125313,73.22205513784452,74.79855960615515,-0.36315789473684223,3424.1025562292493,8.346276664120646,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.350877192982455,8.346276664120646,28.89580177473907,28.834923060204087,0.010275689223058555,0.010314608266805424
266,400.0,400.0,3442.6178526841445,3455.722721598006,211.1385767790262,172.3732833957553,51.50187265917603,8.334456928838947,0.14117068232698857,0.13417513653463958,51.37407710611739,-2.374466840199749,16.705368289637953,73.13058676654174,74.6811392024915,-0.339825218476904,3436.2822792572456,8.34459939517572,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.349188514357053,8.34459939517572,28.866413996434805,28.80573531661056,0.00986267166042515,0.009856229453889023
267,401.5,401.5,3454.8003731343283,3468.0274875621926,211.62935323383084,173.02985074626866,51.59577114427861,8.332960199004969,0.14110974799613515,0.13408704043543745,51.37413123880601,-2.3745227300995007,16.70273631840796,73.0447761194029,74.5686233163644,-0.32437810945273643,3448.459604937727,8.342839686711667,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.347388059701492,8.342839686711667,28.836578604230944,28.776251979752438,0.009825870646765716,0.009705739694764766
268,403.0,403.0,3466.980916976456,3480.3353159851335,212.06195786864933,173.20322180916978,51.68897149938042,8.331474597273846,0.14104602716438702,0.1340031809739421,51.374185760842664,-2.3745780817843847,16.700123915737297,72.96158612143734,74.46094925598858,-0.31561338289962837,3460.634894273254,8.341658069239477,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.346220570012392,8.341658069239477,28.810303984139008,28.750027406111112,0.010161090458488002,0.010120444000074976
269,404.5,404.5,3479.1625925925923,3492.6519753086454,212.39753086419753,173.7283950617284,51.78395061728395,8.330740740740735,0.14097377424713264,0.13392032316568914,51.37424069506176,-2.3746328691358007,16.69753086419753,72.8814814814814,74.35802339852911,-0.3017283950617285,3472.811373639236,8.34131501980526,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.345802469135801,8.34131501980526,28.78828749926553,28.728550103465466,0.010123456790123232,0.010103318557612286
270,406.0,406.0,3491.345879458794,3504.9783517835217,212.77367773677736,174.30627306273064,51.88191881918819,8.330381303813033,0.14088871344445217,0.13382740739184876,51.37429604182044,-2.3746871057810557,16.694956949569494,72.80516605166044,74.25977730972767,-0.2904059040590407,3484.989523866889,8.341380045384625,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.345879458794588,8.341380045384625,28.76920440678374,28.70951161134075,0.010578105781058259,0.010507519891325725
271,407.5,407.5,3503.5344362745095,3517.3162990196115,213.07720588235293,174.72303921568627,51.9889705882353,8.331004901960778,0.1407928181128466,0.13372689496952972,51.37435182352944,-2.37474076102941,16.692401960784313,72.73161764705874,74.16589846367276,-0.27953431372549026,3497.172609081421,8.342467483917593,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.347058823529412,8.342467483917593,28.756564177509535,28.696464554813836,0.01066176470588213,0.010705187080479756
272,409.0,409.0,3515.730769230769,3529.6693528693563,213.4078144078144,175.37362637362637,52.10622710622711,8.332600732600726,0.14068158623248272,0.1336191234037005,51.37440806471309,-2.3747938498168475,16.68986568986569,72.66153846153838,74.07599226188769,-0.2682539682539683,3509.3637221459007,8.34475786778282,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.34920634920635,8.34475786778282,28.74981424233404,28.690703001383028,0.01098901098901099,0.011091214307320975
273,410.5,410.5,3527.9381995133817,3542.0385644768894,213.4501216545012,175.91362530413625,52.23357664233577,8.335036496350359,0.140557702762218,0.1335034205100308,51.37446478710464,-2.3748463722627715,16.68734793187348,72.59440389294397,73.98974050455485,-0.260705596107056,3521.56577922432,8.347959945206295,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.352554744525547,8.347959945206295,28.750588606388288,28.6906819496762,0.011435523114354789,0.011308653584554148
274,412.0,412.0,3540.1631515151503,3554.426424242428,213.42060606060605,176.2581818181818,52.374545454545455,8.339272727272721,0.14042207533117035,0.1333843670388576,51.37452204727274,-2.3748983503030283,16.684848484848484,72.5287272727272,73.90694692227045,-0.25672727272727275,3533.785367175721,8.353906055266044,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.358424242424242,8.353906055266044,28.76785951278797,28.708574135350585,0.012121212121212121,0.012187369664688683
275,413.5,413.5,3552.4077294685985,3566.833695652177,213.475845410628,176.55676328502415,52.52415458937198,8.344927536231879,0.1402848910014528,0.13326949525252987,51.3745798599034,-2.3749497789855054,16.682367149758456,72.46449275362312,73.82735575569062,-0.2545893719806764,3546.024658745533,8.35964147842471,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.364251207729469,8.35964147842471,28.785013413534752,28.725210587776527,0.012198067632849582,0.01206904997886213
276,415.0,415.0,3564.6718411552342,3579.259446450063,213.1552346570397,176.632972322503,52.667870036101085,8.350782190132364,0.14021813192389312,0.1332289807027531,51.374638215403145,-2.375000623345365,16.679903730445247,72.4007220216606,73.75072270242097,-0.25367027677496995,3558.2833786045335,8.365274573165014,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.369795427196149,8.365274573165014,28.800428288762063,28.741327486565666,0.011793020457279509,0.011772658966101331
277,416.5,416.5,3576.939568345324,3591.687529976022,212.3884892086331,176.13189448441247,52.47841726618705,8.353477218225413,0.1402233622952202,0.13326876011928399,51.374696966426875,-2.3750508860911252,16.677458033573142,72.3374100719424,73.67655169556227,-0.25407673860911273,3570.5458157240405,8.361354393338832,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.365827338129495,8.361354393338832,28.763379520260766,28.704585920193335,0.006714628297361456,0.006814744968485191
278,418.0,418.0,3589.1602150537637,3604.065949820791,212.02747909199522,175.6463560334528,52.37514934289128,8.34313022700119,0.14027780775519907,0.13335477516229452,51.37475551851853,-2.3751006367980865,16.675029868578257,72.27407407407404,73.60443086048741,-0.27192353643966555,3582.7615946805863,8.34084750135114,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.34516129032258,8.34084750135114,28.669205456131518,28.610703783620604,0.0035842293906810036,0.003552169331820614
279,419.5,419.5,3601.3407142857145,3616.398452380955,212.48809523809524,175.01904761904763,52.36547619047619,8.327142857142851,0.14035397329432647,0.1334697213884511,51.37481323333335,-2.3751501321428554,16.672619047619047,72.207619047619,73.53393116501792,-0.28726190476190483,3594.937542736829,8.330869788018544,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.335119047619047,8.330869788018544,28.603951751913193,28.545815898775896,0.007142857142857143,0.00719581317151183
280,421.0,421.0,3613.5017793594307,3628.7081850533837,212.5373665480427,174.58718861209965,52.38434163701068,8.318149466192164,0.14045152775476544,0.13360153345550557,51.374869938315555,-2.37519940094899,16.67022538552788,72.14045077105571,73.46453784628885,-0.28979833926453147,3607.0940247205735,8.324675707309916,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.32894424673784,8.324675707309916,28.55453221371991,28.49644694808103,0.00830367734282325,0.008283394686984278
281,422.5,422.5,3625.6524822695037,3641.006028368797,212.60992907801418,174.33096926713947,52.406619385342786,8.313002364066188,0.14049765539335984,0.13368153235375776,51.37492556501183,-2.3752484881796674,16.667848699763592,72.07328605200941,73.39591884149571,-0.2895981087470449,3619.240369085474,8.321216141388886,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.325413711583924,8.321216141388886,28.517597354723737,28.459987099433324,0.008747044917257253,0.00877347729064763
282,424.0,424.0,3637.7956419316843,3653.295288574797,211.94464075382803,174.037691401649,52.27208480565371,8.30965842167255,0.14060391263758615,0.13380911550591637,51.37498010129564,-2.3752973674911644,16.665488810365137,72.0065959952885,73.32783037110326,-0.28857479387514723,3631.3790388589705,8.317750095983824,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.322025912838633,8.317750095983824,28.48149948523814,28.423634659752967,0.00859835100117807,0.0085272680620195
283,425.5,425.5,3649.9264084507045,3665.5718309859185,211.19835680751174,173.70892018779344,52.08802816901409,8.305399061032857,0.14083485513390898,0.13405119332116683,51.37503359741784,-2.3753459530516414,16.663145539906104,71.94061032863843,73.2600169444596,-0.2846244131455399,3643.5053099538886,8.311348982515192,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.315610328638497,8.311348982515192,28.431722993086947,28.374132034985585,0.006807511737089415,0.006696269735352081
284,427.0,427.0,3662.020467836258,3677.8126315789505,210.45730994152046,173.18245614035087,51.90526315789474,8.295438596491222,0.1411430297902359,0.13437178657416757,51.3750862865497,-2.375394281871343,16.660818713450293,71.87578947368415,73.1923473886839,-0.27637426900584794,3655.594869995996,8.294555342920258,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.298713450292396,8.294555342920258,28.34741239562734,28.290173855301113,0.0028070175438592235,0.0028897865408285535
285,428.5,428.5,3674.049184149185,3689.987995337998,209.7214452214452,172.57692307692307,51.72377622377623,8.27599067599067,0.14148285243083195,0.13472305343788346,51.37513844055944,-2.375442347319346,16.65850815850816,71.81188811188804,73.12479011719178,-0.26934731934731937,3667.619387318818,8.269938915567081,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.274009324009324,8.269938915567081,28.250225450234588,28.193226601745675,0.001048951048950625,0.0010399318041346244
286,430.0,430.0,3686.0083623693386,3702.093379790944,209.21022067363532,172.1335656213705,51.58536585365854,8.252032520325196,0.14180523343284343,0.13505851923491846,51.375190095238096,-2.3754900650406485,16.656213704994194,71.74843205574905,73.05729899730495,-0.26225319396051106,3679.5756761087796,8.247912352205708,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.251451800232289,8.247912352205708,28.15598360246722,28.09978098214243,0.0029036004645760743,0.0029747336489440593
287,431.5,431.5,3697.91076388889,3714.142129629632,208.71990740740742,171.76736111111111,51.436342592592595,8.23078703703703,0.14209855364268656,0.1353670905321231,51.375241208333335,-2.3755375578703686,16.653935185185187,71.68611111111105,72.98991814281163,-0.257175925925926,3691.4759960859315,8.228190149320877,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.23136574074074,8.228190149320877,28.06559684935796,28.010081265967372,0.0023148148148148147,0.002563395589697216
288,433.0,433.0,3709.7617070357564,3726.138638985008,209.080738177624,171.47289504036908,51.41522491349481,8.211995386389844,0.1423145021252182,0.1356035480120795,51.37529219607843,-2.375584803921567,16.651672433679355,71.62422145328715,72.92267617431509,-0.2562860438292965,3703.325338447346,8.212604426985509,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.215801614763551,8.212604426985509,27.985450974171947,27.930139145924883,0.005420991926182028,0.00554323968883272
289,434.5,434.5,3721.5925287356326,3738.113678160922,209.51379310344828,171.43333333333334,51.46781609195402,8.200574712643672,0.1423887149760922,0.1357004996804854,51.375343380459775,-2.3756316402298836,16.649425287356323,71.5627586206896,72.85570513670993,-0.25689655172413794,3715.154225640519,8.208340947879568,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.211724137931034,8.208340947879568,27.94705124360825,27.891024435277057,0.00896551724137952,0.008910753751114362
290,436.0,436.0,3733.4246277205048,3750.0884306987427,209.7205040091638,171.15234822451316,51.53035509736541,8.197823596792661,0.14235349553194432,0.13568958546748228,51.37539495189004,-2.3756780274914076,16.647193585337916,71.501030927835,72.789246112296,-0.2573883161512028,3726.98451126108,8.208524164790079,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.211798396334478,8.208524164790079,27.929574629585886,27.87428789385727,0.009507445589920026,0.009554151243328712
291,437.5,437.5,3745.264041095891,3762.069406392697,209.20205479452054,171.1404109589041,51.422374429223744,8.198515981735152,0.14227234305291156,0.13563206249676463,51.37544696232877,-2.375723979452053,16.644977168949772,71.43972602739721,72.72335275950311,-0.2565068493150685,3738.822342025959,8.210632271737504,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.213926940639269,8.210632271737504,27.924074941015725,27.86876366288018,0.010273972602739725,0.010140154479044313
292,439.0,439.0,3757.1125142207056,3774.0584755403893,208.48805460750853,171.0,51.24687144482366,8.200455062571097,0.14219537103093233,0.13557815097084663,51.37549941183163,-2.3757693902161523,16.642775881683733,71.37883959044363,72.65804130562833,-0.25563139931740614,3750.669104512184,8.212187463023293,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.215358361774744,8.212187463023293,27.914576680805773,27.86010342971675,0.009670079635949944,0.009741672293247046
